frequency,1k,10k,100k,1M,10M,100M,1G,10G,electric field,defect,x,Mg,tunability,loss
1000000,0,0,0,1,0,0,0,0,21,0.2,0.4,0.4,0.0832437184,0.0011734185
1000000,0,0,0,1,0,0,0,0,22,0.2,0.4,0.4,0.0901707643,0.0011645452
1000000,0,0,0,1,0,0,0,0,23,0.2,0.4,0.4,0.0972332142,0.0011554986
1000000,0,0,0,1,0,0,0,0,24,0.2,0.4,0.4,0.1044145198,0.0011462998
1000000,0,0,0,1,0,0,0,0,25,0.2,0.4,0.4,0.1116987492,0.0011369691
1000000,0,0,0,1,0,0,0,0,26,0.2,0.4,0.4,0.1190706332,0.0011275263
1000000,0,0,0,1,0,0,0,0,27,0.2,0.4,0.4,0.1265155993,0.0011179899
1000000,0,0,0,1,0,0,0,0,28,0.2,0.4,0.4,0.134019797,0.0011083777
1000000,0,0,0,1,0,0,0,0,29,0.2,0.4,0.4,0.1415701149,0.0010987065
1000000,0,0,0,1,0,0,0,0,30,0.2,0.4,0.4,0.1491541881,0.0010889922
1000000,0,0,0,1,0,0,0,0,0,0.2,0.5,0.4,0,0.0020477531
1000000,0,0,0,1,0,0,0,0,1,0.2,0.5,0.4,0.0006854032,0.0020463495
1000000,0,0,0,1,0,0,0,0,2,0.2,0.5,0.4,0.0027667777,0.0020420862
1000000,0,0,0,1,0,0,0,0,3,0.2,0.5,0.4,0.006213966,0.0020350248
1000000,0,0,0,1,0,0,0,0,4,0.2,0.5,0.4,0.0109784328,0.0020252648
1000000,0,0,0,1,0,0,0,0,5,0.2,0.5,0.4,0.0169951139,0.0020129396
1000000,0,0,0,1,0,0,0,0,6,0.2,0.5,0.4,0.0241848,0.0019982114
1000000,0,0,0,1,0,0,0,0,7,0.2,0.5,0.4,0.0324568892,0.0019812659
1000000,0,0,0,1,0,0,0,0,8,0.2,0.5,0.4,0.041712333,0.0019623059
1000000,0,0,0,1,0,0,0,0,9,0.2,0.5,0.4,0.051846602,0.0019415457
1000000,0,0,0,1,0,0,0,0,10,0.2,0.5,0.4,0.0627525218,0.0019192047
1000000,0,0,0,1,0,0,0,0,11,0.2,0.5,0.4,0.074322857,0.0018955026
1000000,0,0,0,1,0,0,0,0,12,0.2,0.5,0.4,0.086452559,0.0018706548
1000000,0,0,0,1,0,0,0,0,13,0.2,0.5,0.4,0.099040627,0.001844868
1000000,0,0,0,1,0,0,0,0,14,0.2,0.5,0.4,0.1119915653,0.0018183378
1000000,0,0,0,1,0,0,0,0,15,0.2,0.5,0.4,0.1252164476,0.0017912466
1000000,0,0,0,1,0,0,0,0,16,0.2,0.5,0.4,0.1386336173,0.0017637615
1000000,0,0,0,1,0,0,0,0,17,0.2,0.5,0.4,0.1521690673,0.0017360342
1000000,0,0,0,1,0,0,0,0,18,0.2,0.5,0.4,0.1657565495,0.0017082004
1000000,0,0,0,1,0,0,0,0,19,0.2,0.5,0.4,0.1793374665,0.0016803801
1000000,0,0,0,1,0,0,0,0,20,0.2,0.5,0.4,0.1928605949,0.0016526782
1000000,0,0,0,1,0,0,0,0,21,0.2,0.5,0.4,0.2062816872,0.0016251854
1000000,0,0,0,1,0,0,0,0,22,0.2,0.5,0.4,0.2195629909,0.001597979
1000000,0,0,0,1,0,0,0,0,23,0.2,0.5,0.4,0.2326727196,0.0015711242
1000000,0,0,0,1,0,0,0,0,24,0.2,0.5,0.4,0.245584502,0.0015446749
1000000,0,0,0,1,0,0,0,0,25,0.2,0.5,0.4,0.2582768304,0.0015186753
1000000,0,0,0,1,0,0,0,0,26,0.2,0.5,0.4,0.2707325238,0.0014931605
1000000,0,0,0,1,0,0,0,0,27,0.2,0.5,0.4,0.2829382171,0.0014681578
1000000,0,0,0,1,0,0,0,0,28,0.2,0.5,0.4,0.294883883,0.0014436879
1000000,0,0,0,1,0,0,0,0,29,0.2,0.5,0.4,0.3065623912,0.0014197653
1000000,0,0,0,1,0,0,0,0,30,0.2,0.5,0.4,0.3179691075,0.0013963995
1000000,0,0,0,1,0,0,0,0,0,0.2,0.6,0.4,0,0.0029099504
1000000,0,0,0,1,0,0,0,0,1,0.2,0.6,0.4,0.0019985238,0.002904135
1000000,0,0,0,1,0,0,0,0,2,0.2,0.6,0.4,0.0080032127,0.0028866593
1000000,0,0,0,1,0,0,0,0,3,0.2,0.6,0.4,0.0177620279,0.0028582567
1000000,0,0,0,1,0,0,0,0,4,0.2,0.6,0.4,0.0308873672,0.0028200554
1000000,0,0,0,1,0,0,0,0,5,0.2,0.6,0.4,0.0468968671,0.0027734595
1000000,0,0,0,1,0,0,0,0,6,0.2,0.6,0.4,0.0652584262,0.0027200177
1000000,0,0,0,1,0,0,0,0,7,0.2,0.6,0.4,0.085432166,0.0026613012
1000000,0,0,0,1,0,0,0,0,8,0.2,0.6,0.4,0.1069042885,0.0025988057
1000000,0,0,0,1,0,0,0,0,9,0.2,0.6,0.4,0.1292105751,0.0025338821
1000000,0,0,0,1,0,0,0,0,10,0.2,0.6,0.4,0.151949656,0.0024676989
1000000,0,0,0,1,0,0,0,0,11,0.2,0.6,0.4,0.1747877092,0.0024012275
1000000,0,0,0,1,0,0,0,0,12,0.2,0.6,0.4,0.1974568857,0.0023352475
1000000,0,0,0,1,0,0,0,0,13,0.2,0.6,0.4,0.2197497455,0.0022703629
1000000,0,0,0,1,0,0,0,0,14,0.2,0.6,0.4,0.2415116068,0.0022070237
1000000,0,0,0,1,0,0,0,0,15,0.2,0.6,0.4,0.2626322019,0.002145551
1000000,0,0,0,1,0,0,0,0,16,0.2,0.6,0.4,0.2830375514,0.0020861601
1000000,0,0,0,1,0,0,0,0,17,0.2,0.6,0.4,0.3026825774,0.0020289821
1000000,0,0,0,1,0,0,0,0,18,0.2,0.6,0.4,0.3215446945,0.0019740829
1000000,0,0,0,1,0,0,0,0,19,0.2,0.6,0.4,0.3396184346,0.0019214783
1000000,0,0,0,1,0,0,0,0,20,0.2,0.6,0.4,0.3569110559,0.0018711473
1000000,0,0,0,1,0,0,0,0,21,0.2,0.6,0.4,0.373439027,0.0018230418
1000000,0,0,0,1,0,0,0,0,22,0.2,0.6,0.4,0.3892252618,0.0017770953
1000000,0,0,0,1,0,0,0,0,23,0.2,0.6,0.4,0.4042969774,0.0017332285
1000000,0,0,0,1,0,0,0,0,24,0.2,0.6,0.4,0.4186840573,0.0016913544
1000000,0,0,0,1,0,0,0,0,25,0.2,0.6,0.4,0.4324178192,0.0016513818
1000000,0,0,0,1,0,0,0,0,26,0.2,0.6,0.4,0.4455301007,0.0016132182
1000000,0,0,0,1,0,0,0,0,27,0.2,0.6,0.4,0.4580525939,0.0015767713
1000000,0,0,0,1,0,0,0,0,28,0.2,0.6,0.4,0.47001637,0.0015419505
1000000,0,0,0,1,0,0,0,0,29,0.2,0.6,0.4,0.4814515516,0.0015086683
1000000,0,0,0,1,0,0,0,0,30,0.2,0.6,0.4,0.4923870945,0.0014768404
1000000,0,0,0,1,0,0,0,0,0,0.2,0.7,0.4,0,0.0027498798
1000000,0,0,0,1,0,0,0,0,1,0.2,0.7,0.4,0.0025284057,0.0027429284
1000000,0,0,0,1,0,0,0,0,2,0.2,0.7,0.4,0.0101344627,0.0027220111
1000000,0,0,0,1,0,0,0,0,3,0.2,0.7,0.4,0.0223716152,0.002688356
1000000,0,0,0,1,0,0,0,0,4,0.2,0.7,0.4,0.0385755042,0.0026437905
1000000,0,0,0,1,0,0,0,0,5,0.2,0.7,0.4,0.0579590949,0.0025904792
1000000,0,0,0,1,0,0,0,0,6,0.2,0.7,0.4,0.079706798,0.0025306653
1000000,0,0,0,1,0,0,0,0,7,0.2,0.7,0.4,0.1030495362,0.0024664642
1000000,0,0,0,1,0,0,0,0,8,0.2,0.7,0.4,0.1273129658,0.0023997307
1000000,0,0,0,1,0,0,0,0,9,0.2,0.7,0.4,0.1519399268,0.0023319971
1000000,0,0,0,1,0,0,0,0,10,0.2,0.7,0.4,0.1764931535,0.0022644662
1000000,0,0,0,1,0,0,0,0,11,0.2,0.7,0.4,0.2006455289,0.0021980377
1000000,0,0,0,1,0,0,0,0,12,0.2,0.7,0.4,0.2241641548,0.0021333521
1000000,0,0,0,1,0,0,0,0,13,0.2,0.7,0.4,0.2468926649,0.0020708397
1000000,0,0,0,1,0,0,0,0,14,0.2,0.7,0.4,0.2687344201,0.0020107661
1000000,0,0,0,1,0,0,0,0,15,0.2,0.7,0.4,0.2896378772,0.0019532733
1000000,0,0,0,1,0,0,0,0,16,0.2,0.7,0.4,0.3095845452,0.001898412
1000000,0,0,0,1,0,0,0,0,17,0.2,0.7,0.4,0.3285794522,0.0018461685
1000000,0,0,0,1,0,0,0,0,18,0.2,0.7,0.4,0.3466438173,0.0017964843
1000000,0,0,0,1,0,0,0,0,19,0.2,0.7,0.4,0.3638095452,0.0017492718
1000000,0,0,0,1,0,0,0,0,20,0.2,0.7,0.4,0.3801151694,0.0017044249
1000000,0,0,0,1,0,0,0,0,21,0.2,0.7,0.4,0.3956029168,0.0016618276
1000000,0,0,0,1,0,0,0,0,22,0.2,0.7,0.4,0.4103166217,0.0016213592
1000000,0,0,0,1,0,0,0,0,23,0.2,0.7,0.4,0.4243002738,0.0015828989
1000000,0,0,0,1,0,0,0,0,24,0.2,0.7,0.4,0.4375970332,0.0015463278
1000000,0,0,0,1,0,0,0,0,25,0.2,0.7,0.4,0.4502485852,0.0015115313
1000000,0,0,0,1,0,0,0,0,26,0.2,0.7,0.4,0.4622947408,0.0014784
1000000,0,0,0,1,0,0,0,0,27,0.2,0.7,0.4,0.4737732112,0.00144683
1000000,0,0,0,1,0,0,0,0,28,0.2,0.7,0.4,0.484719504,0.0014167238
1000000,0,0,0,1,0,0,0,0,29,0.2,0.7,0.4,0.4951669055,0.0013879898
1000000,0,0,0,1,0,0,0,0,30,0.2,0.7,0.4,0.5051465187,0.0013605425
1000000,0,0,0,1,0,0,0,0,0,0.2,0.8,0.4,0,0.0020718248
1000000,0,0,0,1,0,0,0,0,1,0.2,0.8,0.4,0.0017308612,0.002068241
1000000,0,0,0,1,0,0,0,0,2,0.2,0.8,0.4,0.0070299907,0.0020572624
1000000,0,0,0,1,0,0,0,0,3,0.2,0.8,0.4,0.015634117,0.0020394344
1000000,0,0,0,1,0,0,0,0,4,0.2,0.8,0.4,0.0271459759,0.0020155805
1000000,0,0,0,1,0,0,0,0,5,0.2,0.8,0.4,0.0410854185,0.0019866956
1000000,0,0,0,1,0,0,0,0,6,0.2,0.8,0.4,0.0569417839,0.001953838
1000000,0,0,0,1,0,0,0,0,7,0.2,0.8,0.4,0.0742179688,0.0019180379
1000000,0,0,0,1,0,0,0,0,8,0.2,0.8,0.4,0.0924613324,0.0018802333
1000000,0,0,0,1,0,0,0,0,9,0.2,0.8,0.4,0.1112809885,0.0018412343
1000000,0,0,0,1,0,0,0,0,10,0.2,0.8,0.4,0.1303538335,0.0018017105
1000000,0,0,0,1,0,0,0,0,11,0.2,0.8,0.4,0.1494227098,0.0017621949
1000000,0,0,0,1,0,0,0,0,12,0.2,0.8,0.4,0.1682899499,0.001723097
1000000,0,0,0,1,0,0,0,0,13,0.2,0.8,0.4,0.1868088209,0.001684721
1000000,0,0,0,1,0,0,0,0,14,0.2,0.8,0.4,0.2048745588,0.001647284
1000000,0,0,0,1,0,0,0,0,15,0.2,0.8,0.4,0.2224159721,0.0016109336
1000000,0,0,0,1,0,0,0,0,16,0.2,0.8,0.4,0.2393880884,0.0015757628
1000000,0,0,0,1,0,0,0,0,17,0.2,0.8,0.4,0.2557659922,0.0015418235
1000000,0,0,0,1,0,0,0,0,18,0.2,0.8,0.4,0.2715398176,0.001509136
1000000,0,0,0,1,0,0,0,0,19,0.2,0.8,0.4,0.2867107716,0.0014776978
1000000,0,0,0,1,0,0,0,0,20,0.2,0.8,0.4,0.30128803,0.00144749
1000000,0,0,0,1,0,0,0,0,21,0.2,0.8,0.4,0.3152863482,0.0014184819
1000000,0,0,0,1,0,0,0,0,22,0.2,0.8,0.4,0.3287242446,0.0013906352
1000000,0,0,0,1,0,0,0,0,23,0.2,0.8,0.4,0.3416226339,0.0013639066
1000000,0,0,0,1,0,0,0,0,24,0.2,0.8,0.4,0.3540038099,0.0013382497
1000000,0,0,0,1,0,0,0,0,25,0.2,0.8,0.4,0.365890698,0.0013136173
1000000,0,0,0,1,0,0,0,0,26,0.2,0.8,0.4,0.377306313,0.0012899614
1000000,0,0,0,1,0,0,0,0,27,0.2,0.8,0.4,0.3882733726,0.0012672351
1000000,0,0,0,1,0,0,0,0,28,0.2,0.8,0.4,0.3988140286,0.0012453925
1000000,0,0,0,1,0,0,0,0,29,0.2,0.8,0.4,0.408949686,0.0012243892
1000000,0,0,0,1,0,0,0,0,30,0.2,0.8,0.4,0.4187008872,0.0012041826
1000000,0,0,0,1,0,0,0,0,0,0.2,0.9,0.4,0,0.0016242835
1000000,0,0,0,1,0,0,0,0,1,0.2,0.9,0.4,0.0011675091,0.0016223896
1000000,0,0,0,1,0,0,0,0,2,0.2,0.9,0.4,0.0048057572,0.0016164812
1000000,0,0,0,1,0,0,0,0,3,0.2,0.9,0.4,0.0107625403,0.0016068055
1000000,0,0,0,1,0,0,0,0,4,0.2,0.9,0.4,0.0188054717,0.0015937403
1000000,0,0,0,1,0,0,0,0,5,0.2,0.9,0.4,0.0286488723,0.0015777495
1000000,0,0,0,1,0,0,0,0,6,0.2,0.9,0.4,0.0399821232,0.0015593379
1000000,0,0,0,1,0,0,0,0,7,0.2,0.9,0.4,0.0524945668,0.0015390104
1000000,0,0,0,1,0,0,0,0,8,0.2,0.9,0.4,0.0658941657,0.0015172413
1000000,0,0,0,1,0,0,0,0,9,0.2,0.9,0.4,0.0799192612,0.0014944558
1000000,0,0,0,1,0,0,0,0,10,0.2,0.9,0.4,0.0943442439,0.0014710205
1000000,0,0,0,1,0,0,0,0,11,0.2,0.9,0.4,0.1089806368,0.0014472417
1000000,0,0,0,1,0,0,0,0,12,0.2,0.9,0.4,0.1236751695,0.0014233683
1000000,0,0,0,1,0,0,0,0,13,0.2,0.9,0.4,0.1383061748,0.0013995981
1000000,0,0,0,1,0,0,0,0,14,0.2,0.9,0.4,0.1527792788,0.0013760844
1000000,0,0,0,1,0,0,0,0,15,0.2,0.9,0.4,0.167023018,0.0013529433
1000000,0,0,0,1,0,0,0,0,16,0.2,0.9,0.4,0.1809847467,0.0013302603
1000000,0,0,0,1,0,0,0,0,17,0.2,0.9,0.4,0.1946270128,0.0013080964
1000000,0,0,0,1,0,0,0,0,18,0.2,0.9,0.4,0.2079244582,0.0012864927
1000000,0,0,0,1,0,0,0,0,19,0.2,0.9,0.4,0.2208612344,0.001265475
1000000,0,0,0,1,0,0,0,0,20,0.2,0.9,0.4,0.2334288842,0.001245057
1000000,0,0,0,1,0,0,0,0,21,0.2,0.9,0.4,0.2456246295,0.0012252433
1000000,0,0,0,1,0,0,0,0,22,0.2,0.9,0.4,0.2574500014,0.0012060313
1000000,0,0,0,1,0,0,0,0,23,0.2,0.9,0.4,0.2689097534,0.0011874133
1000000,0,0,0,1,0,0,0,0,24,0.2,0.9,0.4,0.2800110042,0.0011693779
1000000,0,0,0,1,0,0,0,0,25,0.2,0.9,0.4,0.2907625662,0.0011519105
1000000,0,0,0,1,0,0,0,0,26,0.2,0.9,0.4,0.3011744231,0.0011349951
1000000,0,0,0,1,0,0,0,0,27,0.2,0.9,0.4,0.3112573245,0.0011186141
1000000,0,0,0,1,0,0,0,0,28,0.2,0.9,0.4,0.3210224743,0.0011027495
1000000,0,0,0,1,0,0,0,0,29,0.2,0.9,0.4,0.3304812923,0.0010873825
1000000,0,0,0,1,0,0,0,0,30,0.2,0.9,0.4,0.3396452344,0.0010724946
1000000,0,0,0,1,0,0,0,0,0,0.4,0.3,0.4,0,0.0006464146
1000000,0,0,0,1,0,0,0,0,1,0.4,0.3,0.4,3.90725088292854E-05,0.0006463894
1000000,0,0,0,1,0,0,0,0,2,0.4,0.3,0.4,0.0001644412,0.0006463083
1000000,0,0,0,1,0,0,0,0,3,0.4,0.3,0.4,0.0003758948,0.0006461714
1000000,0,0,0,1,0,0,0,0,4,0.4,0.3,0.4,0.0006731524,0.0006459789
1000000,0,0,0,1,0,0,0,0,5,0.4,0.3,0.4,0.0010558639,0.0006457311
1000000,0,0,0,1,0,0,0,0,6,0.4,0.3,0.4,0.0015236108,0.0006454282
1000000,0,0,0,1,0,0,0,0,7,0.4,0.3,0.4,0.0020759071,0.0006450706
1000000,0,0,0,1,0,0,0,0,8,0.4,0.3,0.4,0.0027121998,0.0006446585
1000000,0,0,0,1,0,0,0,0,9,0.4,0.3,0.4,0.0034318708,0.0006441924
1000000,0,0,0,1,0,0,0,0,10,0.4,0.3,0.4,0.0042342375,0.0006436728
1000000,0,0,0,1,0,0,0,0,11,0.4,0.3,0.4,0.0051185548,0.0006431001
1000000,0,0,0,1,0,0,0,0,12,0.4,0.3,0.4,0.0060840161,0.0006424748
1000000,0,0,0,1,0,0,0,0,13,0.4,0.3,0.4,0.0071297555,0.0006417976
1000000,0,0,0,1,0,0,0,0,14,0.4,0.3,0.4,0.0082548495,0.0006410689
1000000,0,0,0,1,0,0,0,0,15,0.4,0.3,0.4,0.0094583186,0.0006402896
1000000,0,0,0,1,0,0,0,0,16,0.4,0.3,0.4,0.0107391298,0.0006394601
1000000,0,0,0,1,0,0,0,0,17,0.4,0.3,0.4,0.0120961985,0.0006385813
1000000,0,0,0,1,0,0,0,0,18,0.4,0.3,0.4,0.0135283907,0.0006376538
1000000,0,0,0,1,0,0,0,0,19,0.4,0.3,0.4,0.0150345254,0.0006366785
1000000,0,0,0,1,0,0,0,0,20,0.4,0.3,0.4,0.0166133768,0.0006356561
1000000,0,0,0,1,0,0,0,0,21,0.4,0.3,0.4,0.0182636771,0.0006345874
1000000,0,0,0,1,0,0,0,0,22,0.4,0.3,0.4,0.0199841186,0.0006334734
1000000,0,0,0,1,0,0,0,0,23,0.4,0.3,0.4,0.0217733561,0.0006323148
1000000,0,0,0,1,0,0,0,0,24,0.4,0.3,0.4,0.0236300101,0.0006311125
1000000,0,0,0,1,0,0,0,0,25,0.4,0.3,0.4,0.0255526687,0.0006298676
1000000,0,0,0,1,0,0,0,0,26,0.4,0.3,0.4,0.0275398906,0.0006285809
1000000,0,0,0,1,0,0,0,0,27,0.4,0.3,0.4,0.0295902074,0.0006272533
1000000,0,0,0,1,0,0,0,0,28,0.4,0.3,0.4,0.0317021263,0.0006258859
1000000,0,0,0,1,0,0,0,0,29,0.4,0.3,0.4,0.033874133,0.0006244795
1000000,0,0,0,1,0,0,0,0,30,0.4,0.3,0.4,0.0361046937,0.0006230353
1000000,0,0,0,1,0,0,0,0,0,0.4,0.4,0.4,0,0.0010422889
1000000,0,0,0,1,0,0,0,0,1,0.4,0.4,0.4,0.0001129851,0.0010421712
1000000,0,0,0,1,0,0,0,0,2,0.4,0.4,0.4,0.0004662452,0.0010418028
1000000,0,0,0,1,0,0,0,0,3,0.4,0.4,0.4,0.0010587432,0.0010411848
1000000,0,0,0,1,0,0,0,0,4,0.4,0.4,0.4,0.0018888773,0.0010403189
1000000,0,0,0,1,0,0,0,0,5,0.4,0.4,0.4,0.0029544913,0.0010392073
1000000,0,0,0,1,0,0,0,0,6,0.4,0.4,0.4,0.0042528892,0.0010378528
1000000,0,0,0,1,0,0,0,0,7,0.4,0.4,0.4,0.005780852,0.0010362587
1000000,0,0,0,1,0,0,0,0,8,0.4,0.4,0.4,0.007534659,0.0010344291
1000000,0,0,0,1,0,0,0,0,9,0.4,0.4,0.4,0.0095101108,0.0010323682
1000000,0,0,0,1,0,0,0,0,10,0.4,0.4,0.4,0.0117025562,0.001030081
1000000,0,0,0,1,0,0,0,0,11,0.4,0.4,0.4,0.0141069199,0.0010275726
1000000,0,0,0,1,0,0,0,0,12,0.4,0.4,0.4,0.0167177341,0.0010248489
1000000,0,0,0,1,0,0,0,0,13,0.4,0.4,0.4,0.0195291699,0.0010219159
1000000,0,0,0,1,0,0,0,0,14,0.4,0.4,0.4,0.0225350711,0.00101878
1000000,0,0,0,1,0,0,0,0,15,0.4,0.4,0.4,0.0257289888,0.001015448
1000000,0,0,0,1,0,0,0,0,16,0.4,0.4,0.4,0.0291042161,0.0010119269
1000000,0,0,0,1,0,0,0,0,17,0.4,0.4,0.4,0.0326538235,0.0010082239
1000000,0,0,0,1,0,0,0,0,18,0.4,0.4,0.4,0.0363706942,0.0010043464
1000000,0,0,0,1,0,0,0,0,19,0.4,0.4,0.4,0.0402475587,0.001000302
1000000,0,0,0,1,0,0,0,0,20,0.4,0.4,0.4,0.0442770289,0.0009960985
1000000,0,0,0,1,0,0,0,0,21,0.4,0.4,0.4,0.0484516314,0.0009917436
1000000,0,0,0,1,0,0,0,0,22,0.4,0.4,0.4,0.0527638392,0.0009872451
1000000,0,0,0,1,0,0,0,0,23,0.4,0.4,0.4,0.0572061029,0.0009826111
1000000,0,0,0,1,0,0,0,0,24,0.4,0.4,0.4,0.061770879,0.0009778492
1000000,0,0,0,1,0,0,0,0,25,0.4,0.4,0.4,0.066450658,0.0009729674
1000000,0,0,0,1,0,0,0,0,26,0.4,0.4,0.4,0.0712379896,0.0009679735
1000000,0,0,0,1,0,0,0,0,27,0.4,0.4,0.4,0.0761255067,0.0009628751
1000000,0,0,0,1,0,0,0,0,28,0.4,0.4,0.4,0.0811059469,0.0009576798
1000000,0,0,0,1,0,0,0,0,29,0.4,0.4,0.4,0.0861721727,0.000952395
1000000,0,0,0,1,0,0,0,0,30,0.4,0.4,0.4,0.091317189,0.0009470281
1000000,0,0,0,1,0,0,0,0,0,0.4,0.5,0.4,0,0.0016193735
1000000,0,0,0,1,0,0,0,0,1,0.4,0.5,0.4,0.0003352664,0.0016188308
1000000,0,0,0,1,0,0,0,0,2,0.4,0.5,0.4,0.0013696281,0.0016171553
1000000,0,0,0,1,0,0,0,0,3,0.4,0.5,0.4,0.0030953389,0.0016143597
1000000,0,0,0,1,0,0,0,0,4,0.4,0.5,0.4,0.005499872,0.0016104643
1000000,0,0,0,1,0,0,0,0,5,0.4,0.5,0.4,0.0085661641,0.0016054966
1000000,0,0,0,1,0,0,0,0,6,0.4,0.5,0.4,0.0122729425,0.0015994913
1000000,0,0,0,1,0,0,0,0,7,0.4,0.5,0.4,0.016595121,0.0015924889
1000000,0,0,0,1,0,0,0,0,8,0.4,0.5,0.4,0.0215042529,0.0015845355
1000000,0,0,0,1,0,0,0,0,9,0.4,0.5,0.4,0.0269690238,0.0015756819
1000000,0,0,0,1,0,0,0,0,10,0.4,0.5,0.4,0.0329557692,0.0015659826
1000000,0,0,0,1,0,0,0,0,11,0.4,0.5,0.4,0.0394290016,0.0015554951
1000000,0,0,0,1,0,0,0,0,12,0.4,0.5,0.4,0.0463519322,0.0015442791
1000000,0,0,0,1,0,0,0,0,13,0.4,0.5,0.4,0.053686974,0.0015323954
1000000,0,0,0,1,0,0,0,0,14,0.4,0.5,0.4,0.0613962167,0.0015199055
1000000,0,0,0,1,0,0,0,0,15,0.4,0.5,0.4,0.0694418628,0.0015068706
1000000,0,0,0,1,0,0,0,0,16,0.4,0.5,0.4,0.0777866212,0.0014933511
1000000,0,0,0,1,0,0,0,0,17,0.4,0.5,0.4,0.0863940508,0.0014794061
1000000,0,0,0,1,0,0,0,0,18,0.4,0.5,0.4,0.0952288548,0.0014650928
1000000,0,0,0,1,0,0,0,0,19,0.4,0.5,0.4,0.1042571247,0.001450466
1000000,0,0,0,1,0,0,0,0,20,0.4,0.5,0.4,0.1134465342,0.0014355782
1000000,0,0,0,1,0,0,0,0,21,0.4,0.5,0.4,0.1227664876,0.001420479
1000000,0,0,0,1,0,0,0,0,22,0.4,0.5,0.4,0.1321882237,0.001405215
1000000,0,0,0,1,0,0,0,0,23,0.4,0.5,0.4,0.1416848818,0.0013898296
1000000,0,0,0,1,0,0,0,0,24,0.4,0.5,0.4,0.1512315329,0.0013743632
1000000,0,0,0,1,0,0,0,0,25,0.4,0.5,0.4,0.1608051805,0.0013588532
1000000,0,0,0,1,0,0,0,0,26,0.4,0.5,0.4,0.1703847363,0.0013433336
1000000,0,0,0,1,0,0,0,0,27,0.4,0.5,0.4,0.1799509754,0.0013278357
1000000,0,0,0,1,0,0,0,0,28,0.4,0.5,0.4,0.1894864743,0.0013123876
1000000,0,0,0,1,0,0,0,0,29,0.4,0.5,0.4,0.1989755355,0.0012970148
1000000,0,0,0,1,0,0,0,0,30,0.4,0.5,0.4,0.2084041036,0.00128174
1000000,0,0,0,1,0,0,0,0,0,0.4,0.6,0.4,0,0.002295373
1000000,0,0,0,1,0,0,0,0,1,0.4,0.6,0.4,0.000917237,0.0022932682
1000000,0,0,0,1,0,0,0,0,2,0.4,0.6,0.4,0.0037242017,0.0022868244
1000000,0,0,0,1,0,0,0,0,3,0.4,0.6,0.4,0.0083646128,0.002276171
1000000,0,0,0,1,0,0,0,0,4,0.4,0.6,0.4,0.0147483502,0.0022615147
1000000,0,0,0,1,0,0,0,0,5,0.4,0.6,0.4,0.022756217,0.0022431294
1000000,0,0,0,1,0,0,0,0,6,0.4,0.6,0.4,0.0322458981,0.0022213418
1000000,0,0,0,1,0,0,0,0,7,0.4,0.6,0.4,0.0430585584,0.0021965166
1000000,0,0,0,1,0,0,0,0,8,0.4,0.6,0.4,0.0550255295,0.002169041
1000000,0,0,0,1,0,0,0,0,9,0.4,0.6,0.4,0.067974605,0.0021393105
1000000,0,0,0,1,0,0,0,0,10,0.4,0.6,0.4,0.0817355853,0.0021077158
1000000,0,0,0,1,0,0,0,0,11,0.4,0.6,0.4,0.0961448437,0.0020746327
1000000,0,0,0,1,0,0,0,0,12,0.4,0.6,0.4,0.1110488213,0.0020404136
1000000,0,0,0,1,0,0,0,0,13,0.4,0.6,0.4,0.1263064618,0.0020053826
1000000,0,0,0,1,0,0,0,0,14,0.4,0.6,0.4,0.1417906817,0.0019698313
1000000,0,0,0,1,0,0,0,0,15,0.4,0.6,0.4,0.1573890148,0.0019340181
1000000,0,0,0,1,0,0,0,0,16,0.4,0.6,0.4,0.1730035955,0.0018981675
1000000,0,0,0,1,0,0,0,0,17,0.4,0.6,0.4,0.1885506438,0.001862472
1000000,0,0,0,1,0,0,0,0,18,0.4,0.6,0.4,0.2039596006,0.0018270935
1000000,0,0,0,1,0,0,0,0,19,0.4,0.6,0.4,0.2191720429,0.0017921663
1000000,0,0,0,1,0,0,0,0,20,0.4,0.6,0.4,0.2341404834,0.0017577993
1000000,0,0,0,1,0,0,0,0,21,0.4,0.6,0.4,0.2488271327,0.0017240794
1000000,0,0,0,1,0,0,0,0,22,0.4,0.6,0.4,0.263202683,0.0016910737
1000000,0,0,0,1,0,0,0,0,23,0.4,0.6,0.4,0.2772451542,0.0016588328
1000000,0,0,0,1,0,0,0,0,24,0.4,0.6,0.4,0.2909388247,0.0016273928
1000000,0,0,0,1,0,0,0,0,25,0.4,0.6,0.4,0.3042732622,0.0015967776
1000000,0,0,0,1,0,0,0,0,26,0.4,0.6,0.4,0.3172424586,0.001567001
1000000,0,0,0,1,0,0,0,0,27,0.4,0.6,0.4,0.3298440682,0.0015380685
1000000,0,0,0,1,0,0,0,0,28,0.4,0.6,0.4,0.3420787449,0.0015099784
1000000,0,0,0,1,0,0,0,0,29,0.4,0.6,0.4,0.3539495696,0.0014827238
1000000,0,0,0,1,0,0,0,0,30,0.4,0.6,0.4,0.3654615622,0.001456293
1000000,0,0,0,1,0,0,0,0,0,0.4,0.7,0.4,0,0.0024433685
1000000,0,0,0,1,0,0,0,0,1,0.4,0.7,0.4,0.0014253101,0.0024398874
1000000,0,0,0,1,0,0,0,0,2,0.4,0.7,0.4,0.0057934787,0.0024292141
1000000,0,0,0,1,0,0,0,0,3,0.4,0.7,0.4,0.0129594007,0.0024117032
